job_id,title,company,location,salary,date_posted,contractType,source
046229dec099410583bd9d4fe53f3daf,ACCOUNTS EXECUTIVE,MELINAU EV SDN. BHD.,"{'COUNTRY': 'MY', 'STATE': 'MY_SRW', 'CITY': 'MY_SRW_miri', 'POSTAL_CODE': 'MY_98000'}",2500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
2840392656364f7f86688c65c6a0019e,Picker / Storehand,LIAN CHOON HAP SDN BHD,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_kuching', 'POSTAL_CODE': 'MY_93050'}",1700,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
a9bc081f2f874cca84b43352e5dedeff,"Technician, Civil  (Male)",ONE MEDICARE SDN. BHD.,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_kuching', 'POSTAL_CODE': 'MY_93150'}",2000,,"{'id': '4', 'name': 'Contract'}",MyFutureJobs
f0a67fa0c2d248af934d656ae9783769,Site Supervisor,DZKIR ENGINEERING SDN BHD,"{'COUNTRY': 'MY', 'STATE': 'MY_SRW', 'CITY': 'MY_SRW_kuching', 'POSTAL_CODE': 'MY_93400'}",2000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
9bc6bf348f1c49cba305e68be943e421,Master Kapal ,NEOPETRO SDN. BHD. ,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_kota_kinabalu', 'POSTAL_CODE': 'MY_88100'}",6800,,"{'id': '4', 'name': 'Contract'}",MyFutureJobs
ebf2ae558a1b4ef6a186946da0d03e95,Camp Manager,FORMING PLANTATION SDN BHD,"{'COUNTRY': 'MY', 'STATE': 'MY_SBH', 'CITY': 'MY_SBH_keningau', 'POSTAL_CODE': 'MY_89009'}",3500,,"{'id': '4', 'name': 'Contract'}",MyFutureJobs
3088e1bf08374048835fee1e16b99984,Equipment Sales Officer,UMW (EAST MALAYSIA) SDN BHD,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_sandakan', 'POSTAL_CODE': 'MY_90000'}",2000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
54e8533f43044cc7807a7eb969f076ce,WELDER (MALE),SENARI MACHINERY SDN BHD,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_kuching', 'POSTAL_CODE': 'MY_93350'}",1500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
f545884467344966b6f2cc25b2ae466d,Account Assistant,METRO MEKAR SDN BHD,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_bintulu', 'POSTAL_CODE': 'MY_97000'}",0,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
65d51d1a21ba40c0a2dbf5acd8f1f84f,Specialist in Logistics Operation Manager ,GAC Shipping (Malaysia) Sdn Bhd,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_bintulu', 'POSTAL_CODE': 'MY_97000'}",9000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
c9b8c442a5f14ed8ba2f7df0b11d73a6,HUMAN RESOURCES EXECUTIVE,Mega Aerospace Centre Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_SBH', 'CITY': 'MY_SBH_tuaran', 'POSTAL_CODE': 'MY_89208'}",2500,,"{'id': '4', 'name': 'Contract'}",MyFutureJobs
9a8832d0a05046b899fc06d47fde4379,SUMBER MANUSIA,WIN WIN SEAFOOD RESTAURANT,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_beaufort', 'POSTAL_CODE': 'MY_89800'}",1700,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
99d1c8a2b1b24e62a7ca0d208cde3b9b,FINANCE ASSISTANT,Mega Aerospace Centre Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_SBH', 'CITY': 'MY_SBH_tuaran', 'POSTAL_CODE': 'MY_89208'}",2300,,"{'id': '4', 'name': 'Contract'}",MyFutureJobs
28de964c838749ec8865a035757c341c,Product Specialist (Kuching office based),SCHMIDT BIOMEDTECH SDN BHD,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_kuching', 'POSTAL_CODE': 'MY_93400'}",2600,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
229cac7e2e684133aec7d908f17fcaff,ADMINISTRATIVE EXECUTIVE,Mega Aerospace Centre Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_SBH', 'CITY': 'MY_SBH_tuaran', 'POSTAL_CODE': 'MY_89208'}",2500,,"{'id': '4', 'name': 'Contract'}",MyFutureJobs
1ddcc88ec6a94153b44bde618b5d021a,Security Guard cum Ambulance Driver,PERTAMA FERROALLOYS SDN. BHD.,"{'COUNTRY': 'MY', 'STATE': 'MY_SRW', 'CITY': 'MY_SRW_bintulu', 'POSTAL_CODE': 'MY_97000'}",1700,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
0c47a43209e645aaa03adf2842a0191e,Administrative Support Assistant,SCIB Concrete Manufacturing Sdn Bhd,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_kuching', 'POSTAL_CODE': 'MY_93450'}",1700,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
52447d50aac94a99aec73dd38b381ab7,MECHANICAL DRAFTER,MMC OIL & GAS ENGINEERING SDN BHD,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_kota_kinabalu', 'POSTAL_CODE': 'MY_88000'}",3000,,"{'id': '4', 'name': 'Contract'}",MyFutureJobs
7b8368525f854be991506d7b85a16c95,Parts Sales Officer,UMW (EAST MALAYSIA) SDN BHD,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_tawau', 'POSTAL_CODE': 'MY_91000'}",2000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
eb79bb73f5bc4b648c8853bb734c2656,Account cum Admin Clerk,WEMA HOME PLT,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_kuching', 'POSTAL_CODE': 'MY_93400'}",1800,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
b233ca1cf1974fd8932a5f5af19431a7,account assistance,SH NGO AND COMPANY,"{'COUNTRY': 'MY', 'STATE': 'MY_SRW', 'CITY': 'MY_SRW_kuching', 'POSTAL_CODE': 'MY_93350'}",1800,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
9ed46a3994994cef9b603c1220d95c12,PURCHASING ADMIN ASSISTANT,Best Auto Biz Sdn Bhd,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_kuching', 'POSTAL_CODE': 'MY_93050'}",1700,,"{'id': '2', 'name': 'Temporary'}",MyFutureJobs
3b722fc2b633412c8ac001043a427336,Pekerja Ladang,Grand Propel Sdn Bhd,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_sandakan', 'POSTAL_CODE': 'MY_90000'}",1700,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
921bac57a5604949864bbc63e0c051ce,Equipment Sales Officer,UMW (EAST MALAYSIA) SDN BHD,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_tawau', 'POSTAL_CODE': 'MY_91000'}",2000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
102e5bb20e78491ea8fca945283e3646,Parts Sales Officer,UMW (EAST MALAYSIA) SDN BHD,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_sandakan', 'POSTAL_CODE': 'MY_90000'}",2000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
83a9cf9d0a034f518d23edc9eac77241,PURCHASING CLERK,263 AUTOMOBILE ACCESSORIES ,"{'COUNTRY': 'MY', 'STATE': 'MY_SBH', 'CITY': 'MY_SBH_sandakan', 'POSTAL_CODE': 'MY_90000'}",1700,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
ebadc9fc36db44339aefe38ae24fdcc4,PEMBANTU DAPUR,SIANG SIANG PANMIAN,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_sandakan', 'POSTAL_CODE': 'MY_90000'}",1700,,"{'id': '4', 'name': 'Contract'}",MyFutureJobs
c6344198b5e74deb8dace4751dd5a486,Technician,DAMAI LAGOON RESORT,"{'COUNTRY': 'MY', 'STATE': 'MY_SRW', 'CITY': 'MY_SRW_kuching', 'POSTAL_CODE': 'MY_93756'}",1900,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
3013618cee794c328274138e257e790f,MIS Assistant,Ararat Sports and Souvenirs sdn bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_SBH', 'CITY': 'MY_SBH_kota_kinabalu', 'POSTAL_CODE': 'MY_88400'}",1700,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
3d24586c6f0a4d9ba2b8d58e542bcc5a,Parts Sales Officer,UMW (EAST MALAYSIA) SDN BHD,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_kuching', 'POSTAL_CODE': 'MY_93450'}",2000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
d0adf98ab9134123ac7980173aa91968,Chef De Partie,Food Journal Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_SRW', 'CITY': 'MY_SRW_kuching', 'POSTAL_CODE': 'MY_93300'}",2500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
5b0d4225e8864cc18b65371c5ad5717e,ACCOUNTS SENIOR ASSISTANT,MELINAU EV SDN. BHD.,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_miri', 'POSTAL_CODE': 'MY_98000'}",1800,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
2588f54832fa4d589c1e0b1e18996ca6,CORPORATE COMMUNICATION EXECUTIVE,Mega Aerospace Centre Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_SBH', 'CITY': 'MY_SBH_tuaran', 'POSTAL_CODE': 'MY_89208'}",2500,,"{'id': '4', 'name': 'Contract'}",MyFutureJobs
8026241e6f384c08adddcd221316c2fa,Demi Chef,Food Journal Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_SRW', 'CITY': 'MY_SRW_kuching', 'POSTAL_CODE': 'MY_93300'}",2000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
215fe6d983734384b4c64f9d4fa796d5,Accountm Clerk,TYH Borneo Tours & Travel Sdn Bhd,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_kota_kinabalu', 'POSTAL_CODE': 'MY_88100'}",1800,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
c5dc3b86b92d4922a830ca09e070448c,ACCOUNT ASSISTANT ,Ararat Sports and Souvenirs sdn bhd,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_kota_kinabalu', 'POSTAL_CODE': 'MY_88450'}",2000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
b68600149adf48d496163dcd4335fc6c,Master Kapal ,NEOPETRO SDN. BHD. ,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_kota_kinabalu', 'POSTAL_CODE': 'MY_88100'}",6800,,"{'id': '4', 'name': 'Contract'}",MyFutureJobs
114443280560492e815b61435c7648b7,Production Technician,FPSO Ventures Sdn Bhd,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_kota_kinabalu', 'POSTAL_CODE': 'MY_88100'}",1500,,"{'id': '4', 'name': 'Contract'}",MyFutureJobs
a9668fe122694276b710e9d52b763082,Equipment Sales Officer,UMW (EAST MALAYSIA) SDN BHD,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_sandakan', 'POSTAL_CODE': 'MY_90000'}",2000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
a0476b1b84494a20996c4f816cff885e,PEKERJA AM,FADZLYN ENTERPRISE,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_tawau', 'POSTAL_CODE': 'MY_91000'}",1700,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
a181853a640f497295e1863fa09897d0,Project & Maintenance Executive,PUBLIC MEDICARE GROUP SDN. BHD.,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_sarikei', 'POSTAL_CODE': 'MY_96100'}",1800,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
43da7c7074c24e2fb7a3d4846fd67620,Admin Officer,KINABALU RIA SDN BHD,"{'COUNTRY': 'MY', 'STATE': 'MY_SBH', 'CITY': 'MY_SBH_kota_kinabalu', 'POSTAL_CODE': 'MY_88200'}",2500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
6c0a35e1ce88467ab80822be7b4f0464,SITE CLERK - LAHAD DATU,EXPOGAYA SDN BHD,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_lahad_datu', 'POSTAL_CODE': 'MY_91100'}",1700,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
ccc5bc08518f4e0f819735e892eb2d38,Finance Assistant,CITY WATERFRONT SDN BHD (KOTA KINABALU MARRIOTT HOTEL),"{'COUNTRY': 'MY', 'STATE': 'MY_SBH', 'CITY': 'MY_SBH_kota_kinabalu', 'POSTAL_CODE': 'MY_88000'}",1700,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
c376d37f2acb403e9fd8d839b43b5f16,PROPERTY EXECUTIVE,Range International Property and Valuer (M) Sdn. Bhd.,"{'COUNTRY': 'MY', 'STATE': 'MY_SRW', 'CITY': 'MY_SRW_kuching', 'POSTAL_CODE': 'MY_93150'}",2500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
bbdfa08108b8431784dc8053aae569b0,Account Assistant,GREEN SUMMIT CORPORATION SDN BHD,"{'COUNTRY': 'MY', 'STATE': 'MY_SRW', 'CITY': 'MY_SRW_miri', 'POSTAL_CODE': 'MY_98000'}",1500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
0f4f9431c0014f66ae536c8ae08e3676,"DC Officer ( Mukah, Sarawak )",Flash Malaysia Express Sdn. Bhd.,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_mukah', 'POSTAL_CODE': 'MY_96400'}",1500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
bb32d4e9cd8449718dbf134d88ed44ea,Operations Manager,GAC Shipping (Malaysia) Sdn Bhd,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_bintulu', 'POSTAL_CODE': 'MY_97000'}",9000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
16503913d18f462ab563b4f9755c1fa6,Human Resources Assistant (Recruitment),Primiertel Sdn Bhd,"{'COUNTRY': 'MY', 'STATE': 'MY_SBH', 'CITY': 'MY_SBH_kota_kinabalu', 'POSTAL_CODE': 'MY_88450'}",2200,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
168b9ff5af524cf582a326cffbf10214,"Car Courier ( Bintulu, Sarawak ) New",Flash Malaysia Express Sdn. Bhd.,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_bintulu', 'POSTAL_CODE': 'MY_97000'}",1700,,"{'id': '4', 'name': 'Contract'}",MyFutureJobs
67fd1e95321b49b5b779b0db21493df4,ADMIN OFFICER,UNIVERSAL MOTOR SDN BHD,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_kota_kinabalu', 'POSTAL_CODE': 'MY_88450'}",2000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
fdfef335cbfb45a9b6482cbbed513ff5,ADMIN EXECUTIVE,UNIVERSAL MOTOR SDN BHD,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_kota_kinabalu', 'POSTAL_CODE': 'MY_88450'}",2500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
1ef1960d4b4c4055b3d231bcdc2fa734,M&E Inspector of Work in Lahad Datu,Power Project Consultant Sdn Bhd,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_lahad_datu', 'POSTAL_CODE': 'MY_91100'}",3500,,"{'id': '4', 'name': 'Contract'}",MyFutureJobs
012ad841e2424e70b92168a5a499d0bc,PEGAWAI OPERASI RAUDHATUL HUFFAZ,Pusat Kecemerlangan Pendidikan Ummah,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_putatan', 'POSTAL_CODE': 'MY_88725'}",1800,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
2da2c825a22646be90da4b0388eca1d9,Technician at Tawau Airport,Duta Berkat Corporation SDN BHD,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_tawau', 'POSTAL_CODE': 'MY_91008'}",2100,,"{'id': '4', 'name': 'Contract'}",MyFutureJobs
2d58c290b6b04dee9fc4cc49a141f595,ASSISTANT MANAGER,MARRYBROWN (DA BINA GROUP SDN. BHD.),"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_keningau', 'POSTAL_CODE': 'MY_89000'}",2150,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
9ab19205b62740b7b135002a69b6c354, HR Admin,MESRA JAYA STEEL SDN BHD,"{'COUNTRY': 'MY', 'STATE': 'MY_SRW', 'CITY': 'MY_SRW_sibu', 'POSTAL_CODE': 'MY_96000'}",1800,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
5639dd7912624f3dad562a6026c26b04,ACCOUNT CLERK CUM ADMIN,BOLE MEPF ASSOCIATES,"{'COUNTRY': 'MY', 'STATE': 'MY_SRW', 'CITY': 'MY_SRW_miri', 'POSTAL_CODE': 'MY_98000'}",1700,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
c44ff0097f174932b215a5de3bfc3696,SITE SUPERVISOR,MESRA JAYA STEEL SDN BHD,"{'COUNTRY': 'MY', 'STATE': 'MY_SRW', 'CITY': 'MY_SRW_sibu', 'POSTAL_CODE': 'MY_96000'}",1700,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
7c3831ff812146698d890c2f5dd4d46d,Account Admin Supervisor ,PERMATA CEMPAKA SDN BHD,"{'COUNTRY': 'MY', 'STATE': 'MY_SBH', 'CITY': 'MY_SBH_kota_kinabalu', 'POSTAL_CODE': 'MY_88300'}",2800,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
9af1c7d0beb1424fbe2f030e728b7a89,CONFINED SPACE SUPERVISOR LEVEL 2,"SINOHYDRO CORPORATION (M) SDN BHD	","{'COUNTRY': 'MY', 'STATE': 'MY_SRW', 'CITY': 'MY_SRW_kuching', 'POSTAL_CODE': 'MY_93350'}",5000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
176974fdbf544ee99084b32873b28b36,"Car Courier ( Mukah, Sarawak )",Flash Malaysia Express Sdn. Bhd.,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_mukah', 'POSTAL_CODE': 'MY_96400'}",1500,,"{'id': '4', 'name': 'Contract'}",MyFutureJobs
8392e70b93424ec0a599e08e6ce55b54,INTERNSHIP - ACCOUNT ,EVOLUSI BERSATU SDN BHD,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_kota_kinabalu', 'POSTAL_CODE': 'MY_88100'}",500,,"{'id': '6', 'name': 'Internship'}",MyFutureJobs
4110787743714e5d8f5e8e3f8b4c1bad,"Car Courier ( Kota Samarahan, Sarawak )",Flash Malaysia Express Sdn. Bhd.,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_kota_samarahan', 'POSTAL_CODE': 'MY_94300'}",1700,,"{'id': '4', 'name': 'Contract'}",MyFutureJobs
820bddeb799a46c9ae929f56eb05fc19,PEKERJA AM,VUN QIAN AUTO SERVICE,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_tawau', 'POSTAL_CODE': 'MY_91000'}",1700,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
6f3b2c96b5b046f28028ac449339751b,Inbound Supervisor,EXO Travel Malaysia Sdn Bhd,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_kuching', 'POSTAL_CODE': 'MY_93100'}",2800,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
9a7cfacfd89b46928887ba491c27af4d,LIVE MARKETING COORDINATOR (BUNDUSAN & LIKAS BRANCH),JJ PET GROUP SDN. BHD.,"{'COUNTRY': 'MY', 'STATE': 'MY_SBH', 'CITY': 'MY_SBH_kota_kinabalu', 'POSTAL_CODE': 'MY_88905'}",2000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
52b2816a4db3475a95b5ccca27cf0535,"Multi Skill Technician - Kuching, Sarawak",TOTAL IFM SDN BHD,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_kuching', 'POSTAL_CODE': 'MY_93350'}",2100,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
f25ec10304aa44baa5fd245c338de1f2,Assistant Project Supervisor ,DATAJASA PLUS SDN BHD,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_kuching', 'POSTAL_CODE': 'MY_93250'}",2500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
1b335b7358af4716b35b95468d443bba,Pemandu Sepenuh Masa,KINABALU RIA SDN BHD,"{'COUNTRY': 'MY', 'STATE': 'MY_SBH', 'CITY': 'MY_SBH_kota_kinabalu', 'POSTAL_CODE': 'MY_88200'}",1700,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
2448df885d3d4906b589b3e61da2e822,Account Executive,GREEN SUMMIT CORPORATION SDN BHD,"{'COUNTRY': 'MY', 'STATE': 'MY_SRW', 'CITY': 'MY_SRW_miri', 'POSTAL_CODE': 'MY_98000'}",3500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
70c61fcbe43e4f228334dfac02b323d1,BURUH LADANG,SRI SATUAN SDN. BHD.,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_sandakan', 'POSTAL_CODE': 'MY_90000'}",1700,,"{'id': '4', 'name': 'Contract'}",MyFutureJobs
8ba906dac3cf47ce9da2dfa24a9b17bc,Internship Student,Mountain Torq Sdn Bhd,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_kota_kinabalu', 'POSTAL_CODE': 'MY_88000'}",300,,"{'id': '6', 'name': 'Internship'}",MyFutureJobs
90b2dedfdd0c46be9dc87c37b3d83e3c,INTERNSHIP - ACCOUNT ,EVOLUSI BERSATU SDN BHD,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_kota_kinabalu', 'POSTAL_CODE': 'MY_88100'}",500,,"{'id': '6', 'name': 'Internship'}",MyFutureJobs
b718b08adb2e4903a1e2c9f731f453de,PEKERJA KEBUN,LIM BROTHERS PLANTATION,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_tawau', 'POSTAL_CODE': 'MY_91000'}",1700,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
249f3babc05246a5929087355f68076d,"Bike Courier ( Taman Putrajaya - Bintulu, Sarawak )",Flash Malaysia Express Sdn. Bhd.,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_bintulu', 'POSTAL_CODE': 'MY_97000'}",1700,,"{'id': '4', 'name': 'Contract'}",MyFutureJobs
590fba053cfe4dd1a8355d0c5df20fe6,PEKERJA PEMBINAAN,CS VICTORY SDN BHD ,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_kota_kinabalu', 'POSTAL_CODE': 'MY_88300'}",1700,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
6f9878e528124080959eaf51d7ac2d4e,SALES EXECUTIVE (BINTULU),Melinau Machinery Sdn Bhd,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_bintulu', 'POSTAL_CODE': 'MY_97000'}",2500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
89f82ba48a63445ea0da00147bb56df9,"Car Courier ( Miri ,  Sarawak )",Flash Malaysia Express Sdn. Bhd.,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_miri', 'POSTAL_CODE': 'MY_98007'}",1500,,"{'id': '4', 'name': 'Contract'}",MyFutureJobs
53fa3c9f32e54654afd21dbe9e6f10eb,BURUH KEBUN,EXSEL TRADING ENTERPRISE SDN BHD,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_tuaran', 'POSTAL_CODE': 'MY_89200'}",1700,,"{'id': '4', 'name': 'Contract'}",MyFutureJobs
336863898e054accbadadd4a06f09ec1,MARKETING OFFICER,UNIVERSAL MOTOR SDN BHD,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_kota_kinabalu', 'POSTAL_CODE': 'MY_88450'}",2500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
10da38b17600454fae15c0b1d446c7eb,LABORATORY TECHNICIAN,QC CONSTRUCTION & ENGINEERING SDN. BHD.,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_mukah', 'POSTAL_CODE': 'MY_96400'}",2800,,"{'id': '4', 'name': 'Contract'}",MyFutureJobs
edcf9759de8a4024ac6887171d5dfa6b,INTERNSHIP - HVAC ,EVOLUSI BERSATU SDN BHD,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_kota_kinabalu', 'POSTAL_CODE': 'MY_88100'}",500,,"{'id': '6', 'name': 'Internship'}",MyFutureJobs
0aba03101aa54998b533cd67f3c82bdf,Accounts & Admin Assistant,TALI MAJU SDN BHD,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_kota_kinabalu', 'POSTAL_CODE': 'MY_88300'}",2000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
b1794826d6104d67a2c12a8497384941,PEKERJA RESTORAN,KEDAI MAKAN & MINUM MEI NGAR,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_sandakan', 'POSTAL_CODE': 'MY_90009'}",1700,,"{'id': '4', 'name': 'Contract'}",MyFutureJobs
f21a16bd99f841cdbd59e664bacb3c71,Chef de Partie,ASIA PACIFIC PROFESSIONAL DEVELOPMENT SDN BHD,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_lawas', 'POSTAL_CODE': 'MY_98850'}",3500,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
c2758f993d31405c81e858c8bb6a7988,Operation Executive,TALI MAJU SDN BHD,"{'COUNTRY': 'MY', 'STATE': 'MY_SBH', 'CITY': 'MY_SBH_kota_kinabalu', 'POSTAL_CODE': 'MY_88300'}",2200,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
c12601cfde8e43bd8e4e2f53c1490d0d,Account Supervisor,GREEN SUMMIT CORPORATION SDN BHD,"{'COUNTRY': 'MY', 'STATE': 'MY_SRW', 'CITY': 'MY_SRW_miri', 'POSTAL_CODE': 'MY_98000'}",2000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
c0547793734c4e0488444ee4a12452fe,Junior Account Executive ,CEMS VENTURES SDN BHD,"{'STATE': 'MY_SBH', 'CITY': 'MY_SBH_kota_kinabalu', 'POSTAL_CODE': 'MY_88450'}",1800,,"{'id': '4', 'name': 'Contract'}",MyFutureJobs
ba712d6bf588404c9d365d141ff5f525,DEMI CHEF,ASIA PACIFIC PROFESSIONAL DEVELOPMENT SDN BHD,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_lawas', 'POSTAL_CODE': 'MY_98850'}",2000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
ca3ba2508fb94d898357fdac5d5e8b34,Purchasing cum Accounts Clerk,YONG LUNG CONSTRUCTION SDN. BHD.,"{'STATE': 'MY_SRW', 'CITY': 'MY_SRW_miri', 'POSTAL_CODE': 'MY_98000'}",1700,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
30cb577115b44d24b5b33d3493e67331,SALES ASSISTANT,MESRA JAYA STEEL SDN BHD,"{'COUNTRY': 'MY', 'STATE': 'MY_SRW', 'CITY': 'MY_SRW_sibu', 'POSTAL_CODE': 'MY_96000'}",2000,,"{'id': '1', 'name': 'Permanent'}",MyFutureJobs
